IdSensore,Tipologia,Unità DiMisura,IdStazione,NomeStazione,Quota,Provincia,DataStart,DataStop,Storico,UTM_Nord,UTM_Est,lng,lat,location
8097,Precipitazione,mm,822,Valtorta,982,BG,01/01/1998,,N,5091256,541747,9.538885913106554,45.9736050452045,"(45.9736050452045, 9.538885913106554)"
14370,Umidità Relativa,%,1360,Clusone SP 671,564,BG,14/11/2012,,N,5081243,572409,9.933128277592514,45.88094395586997,"(45.88094395586997, 9.933128277592514)"
2116,Precipitazione,mm,108,Samolaco v.Vignola,206,SO,27/07/1994,,N,5120369,532896,9.426654061947305,46.23610160988358,"(46.23610160988358, 9.426654061947305)"
11660,Velocità Vento,m/s,214,Bigarello,15,MN,25/11/2009,,N,5005622,648246,10.887128700975579,45.18849105038444,"(45.18849105038444, 10.887128700975579)"
9392,Umidità Relativa,%,1214,Oltre il Colle Acquedotto,1084,BG,04/02/2009,16/01/2012,S,5082095,559544,9.767460427844235,45.88984523769301,"(45.88984523769301, 9.767460427844235)"
32237,Direzione Vento,°,874,Sarnico v. Roma,197,BG,22/06/2016,,N,5057377,574538,9.956880147525977,45.6659359725519,"(45.6659359725519, 9.956880147525977)"
14130,Temperatura,°C,1329,Lavena Ponte Tresa via della Boschiva,269,VA,18/04/2012,,N,5090913,488398,8.850242265176595,45.971690301316634,"(45.971690301316634, 8.850242265176595)"
11861,Direzione Vento,°,900,Chiari,140,BS,18/03/2012,,N,5041392,573236,9.937768713461718,45.522213315999174,"(45.522213315999174, 9.937768713461718)"
5863,Temperatura,°C,595,Filago v.Don Milani,190,BG,07/12/1991,,N,5053519,543342,9.556084255790864,45.63386450908066,"(45.63386450908066, 9.556084255790864)"
17551,Precipitazione,mm,1877,Asola v.Industria,38,MN,19/11/2018,,N,5008934,609678,10.397070815281392,45.22535225248949,"(45.22535225248949, 10.397070815281392)"
8584,Temperatura,°C,999,Laveno-Mombello Poggio S.Elsa,950,VA,23/06/1999,,N,5084222,471939,8.638185708619893,45.91099372061516,"(45.91099372061516, 8.638185708619893)"
32345,Radiazione Globale,W/m²,1359,Breno Lago Della Vacca,2410,BS,11/07/2017,,N,5090337,611798,10.442716428689312,45.957496834144656,"(45.957496834144656, 10.442716428689312)"
5909,Temperatura,°C,502,Milano v.Juvara,122,MI,01/01/1989,,N,5035546,517377,9.222315138737468,45.473225708577175,"(45.473225708577175, 9.222315138737468)"
9320,Direzione Vento,°,625,Casalmaggiore v.Volta,23,CR,20/01/2004,21/02/2007,S,4981793,612537,10.427376916159512,44.980660403835316,"(44.980660403835316, 10.427376916159512)"
14627,Umidità Relativa,%,1206,Cavaria con Premezzo v. Cantalupa,274,VA,10/04/2013,,N,5059567,485026,8.807691068181894,45.68949337565816,"(45.68949337565816, 8.807691068181894)"
3118,Livello Idrometrico,cm,1425,Milano Niguarda,139,MI,18/10/2013,,N,5041381,515011,9.192224195239163,45.525801944929476,"(45.525801944929476, 9.192224195239163)"
8112,Livello Idrometrico,cm,818,Gera Lario Fuentes,199,CO,01/01/1998,,N,5110832,531836,9.41226415814798,46.150320945462944,"(46.150320945462944, 9.41226415814798)"
2388,Temperatura,°C,128,Capralba,96,CR,20/03/1996,10/02/2012,S,5032570,550482,9.645524773488086,45.44483042325703,"(45.44483042325703, 9.645524773488086)"
5922,Temperatura,°C,571,Bormio v.Monte Braulio,1225,SO,01/11/1993,04/10/2016,S,5147136,605598,10.375432759159036,46.46952397132585,"(46.46952397132585, 10.375432759159036)"
11841,Direzione Vento,°,134,Corzano Bargnano,93,BS,19/03/2012,,N,5031659,581271,10.039027376964667,45.43372847020967,"(45.43372847020967, 10.039027376964667)"
6103,Velocità Vento,m/s,584,Bergamo v.Garibaldi,249,BG,15/06/1994,11/07/2011,S,5060449,551482,9.66124914606551,45.69568034432694,"(45.69568034432694, 9.66124914606551)"
14734,Velocità Vento,m/s,857,Santa Margherita di Staffora Passo del Giovà,1363,PV,29/12/2014,,N,4947846,517168,9.216637428084992,44.68377850348632,"(44.68377850348632, 9.216637428084992)"
4088,Velocità Vento,m/s,150,Pieve San Giacomo,39,CR,26/07/2005,,N,4997179,594005,10.195261229381748,45.12182840590846,"(45.12182840590846, 10.195261229381748)"
9939,Umidità Relativa,%,677,Cremona Via Fatebenefratelli,43,CR,10/04/2006,,N,4999315,582066,10.043836158369393,45.14254063221695,"(45.14254063221695, 10.043836158369393)"
9042,Altezza Neve,cm,1220,Ponte di Legno Case Pirli,1640,BS,01/01/2004,,N,5128139,616030,10.506555903978098,46.296900814514906,"(46.296900814514906, 10.506555903978098)"
4067,Umidità Relativa,%,148,Arconate SMR,182,MI,02/07/2002,,N,5043898,488082,8.847321929216262,45.54851735741946,"(45.54851735741946, 8.847321929216262)"
14408,Direzione Vento,°,1365,Bione,911,BS,18/11/2012,,N,5057931,603395,10.32736288461117,45.667218260274865,"(45.667218260274865, 10.32736288461117)"
14301,Livello Idrometrico,cm,1348,Gambolò via Roma,101,PV,16/10/2012,,N,5010486,489275,8.86333200702513,45.247786292099946,"(45.247786292099946, 8.86333200702513)"
17475,Radiazione Globale,W/m²,1545,San Siro Alpe Rescascìa,1285,CO,26/09/2018,,N,5102069,518430,9.238323435918229,46.071947417956004,"(46.071947417956004, 9.238323435918229)"
11854,Direzione Vento,°,832,Lanzada Palù,2151,SO,28/01/2012,,N,5126972,568128,9.884519789844443,46.29290281845888,"(46.29290281845888, 9.884519789844443)"
19445,Radiazione Globale,W/m²,1659,Mornico al Serio campo sportivo,162,BG,14/04/2017,,N,5049158,562551,9.801958293333914,45.593149797512346,"(45.593149797512346, 9.801958293333914)"
2235,Temperatura,°C,116,Ispra prato,193,VA,25/10/2001,15/06/2011,S,5073482,470058,8.614601410385973,45.8142505176502,"(45.8142505176502, 8.614601410385973)"
8199,Precipitazione,mm,865,Cantù Asnago,244,CO,29/04/2003,,N,5062780,507811,9.100367495780826,45.718530753325425,"(45.718530753325425, 9.100367495780826)"
14234,Velocità Vento,m/s,1345,Piazzatorre,966,BG,13/10/2012,,N,5093546,553689,9.693284786503215,45.99338358665828,"(45.99338358665828, 9.693284786503215)"
9020,Temperatura,°C,1222,Cavargna,1100,CO,09/04/2004,,N,5104225,508568,9.110834411077645,46.09154660527014,"(46.09154660527014, 9.110834411077645)"
14465,Direzione Vento,°,1367,Bagolino SP669,775,BS,12/12/2012,,N,5077140,612773,10.452195109199993,45.8385959381167,"(45.8385959381167, 10.452195109199993)"
8176,Precipitazione,mm,894,Lomello SS 211,95,PV,16/01/2000,26/11/2018,S,4996705,484221,8.799365774012205,45.12364032702997,"(45.12364032702997, 8.799365774012205)"
9130,Umidità Relativa,%,1217,Schilpario,1096,BG,19/02/2009,23/09/2012,S,5095451,588221,10.139475771081505,46.00695141629951,"(46.00695141629951, 10.139475771081505)"
6443,Radiazione Globale,W/m²,617,Tavazzano con Villavesco Enel suolo,80,LO,13/01/2000,15/06/2015,S,5020175,533401,9.426274335502686,45.334287809355445,"(45.334287809355445, 9.426274335502686)"
8155,Precipitazione,mm,817,Pavia SS 35,71,PV,04/05/2000,,N,5003026,511523,9.14666411623237,45.18062204522296,"(45.18062204522296, 9.14666411623237)"
17473,Radiazione Globale,W/m²,1679,Sormano rifugio Alpetto,1158,CO,26/09/2018,,N,5083535,518233,9.235068813288406,45.90514139039166,"(45.90514139039166, 9.235068813288406)"
17464,Radiazione Globale,W/m²,58,Carona Lago Fregabolgia,1955,BG,21/10/2018,,N,5097125,566799,9.863057198828766,46.02443987306136,"(46.02443987306136, 9.863057198828766)"
17488,Temperatura,°C,1874,Magenta cascina Mainaga,137,MI,30/10/2018,,N,5033848,488617,8.854408992642751,45.45806524380926,"(45.45806524380926, 8.854408992642751)"
46,Precipitazione,mm,33,Lanzada Ganda,988,SO,10/11/1989,,N,5124452,568154,9.884492288726006,46.270223168372866,"(46.270223168372866, 9.884492288726006)"
32410,Velocità Vento,m/s,1680,Vilminore di Scalve Presolana,1856,BG,15/11/2017,,N,5092483,580679,10.041578002405918,45.98117244427475,"(45.98117244427475, 10.041578002405918)"
5128,Precipitazione,mm,166,Mantova Lunetta2 SMR,25,MN,08/01/2006,,N,5002119,643358,10.823931433968092,45.157985278189244,"(45.157985278189244, 10.823931433968092)"
32390,Livello Idrometrico,cm,1555,Manerba del Garda Dusano,73,BS,15/11/2017,,N,5044545,622300,10.566619674481315,45.54369941034534,"(45.54369941034534, 10.566619674481315)"
19246,Direzione Vento,°,1303,Cremona v.Gerre Borghi,36,CR,06/03/2014,,N,4995675,584111,10.069230734956498,45.10953938027215,"(45.10953938027215, 10.069230734956498)"
8380,Livello Idrometrico,cm,859,Luino v. Piero Chiara,205,VA,24/07/1998,,N,5094539,480080,8.742723870723832,46.004134164051614,"(46.004134164051614, 8.742723870723832)"
14120,Precipitazione,mm,1326,Toscolano-Maderno,70,BS,25/03/2012,,N,5054923,626016,10.616881058085147,45.63641191007713,"(45.63641191007713, 10.616881058085147)"
8140,Temperatura,°C,876,Caino,428,BS,01/02/2001,,N,5051536,603100,10.32222236530351,45.609716699915786,"(45.609716699915786, 10.32222236530351)"
9082,Livello Idrometrico,cm,1235,Cene Ponte,361,BG,04/10/2011,,N,5070400,563860,9.821533201834857,45.784206920925044,"(45.784206920925044, 9.821533201834857)"
14095,Velocità Vento,m/s,1326,Toscolano-Maderno,70,BS,22/03/2012,,N,5054923,626016,10.616881058085147,45.63641191007713,"(45.63641191007713, 10.616881058085147)"
8385,Livello Idrometrico,cm,874,Sarnico v. Roma,197,BG,12/04/2001,,N,5057377,574538,9.956880147525977,45.6659359725519,"(45.6659359725519, 9.956880147525977)"
9095,Precipitazione,mm,1217,Schilpario,1096,BG,01/01/2004,23/09/2012,S,5095451,588221,10.139475771081505,46.00695141629951,"(46.00695141629951, 10.139475771081505)"
9109,Precipitazione,mm,1222,Cavargna,1100,CO,09/04/2004,,N,5104225,508568,9.110834411077645,46.09154660527014,"(46.09154660527014, 9.110834411077645)"
4012,Radiazione Globale,W/m²,141,Vertemate con Minoprio serre,310,CO,25/05/2002,,N,5062832,506653,9.085488499092358,45.71901089635149,"(45.71901089635149, 9.085488499092358)"
6176,Umidità Relativa,%,525,Corsico v.le Italia,119,MI,01/01/1999,,N,5031403,507619,9.097410841871474,45.43610851009912,"(45.43610851009912, 9.097410841871474)"
4065,Precipitazione,mm,147,Cinisello Balsamo Parco Nord,142,MI,30/05/2002,,N,5043257,516051,9.20560341214932,45.5426646784016,"(45.5426646784016, 9.20560341214932)"
5990,Direzione Vento,°,584,Bergamo v.Garibaldi,249,BG,23/11/1994,14/04/2010,S,5060449,551482,9.66124914606551,45.69568034432694,"(45.69568034432694, 9.66124914606551)"
14565,Livello Idrometrico,cm,1377,Capo di Ponte v.Bona,366,BS,28/03/2013,,N,5098299,603849,10.341897414828217,46.03038681387158,"(46.03038681387158, 10.341897414828217)"
14242,Temperatura,°C,1345,Piazzatorre,966,BG,13/10/2012,,N,5093546,553689,9.693284786503215,45.99338358665828,"(45.99338358665828, 9.693284786503215)"
19123,Direzione Vento,°,572,Morbegno v.Cortivacci,262,SO,24/01/2014,29/09/2015,S,5108901,543736,9.566179893984474,46.132282960003735,"(46.132282960003735, 9.566179893984474)"
14119,Precipitazione,mm,1324,Limone sul Garda,75,BS,18/03/2012,,N,5074143,639088,10.790041404031163,45.80682631535527,"(45.80682631535527, 10.790041404031163)"
14653,Direzione Vento,°,1382,Veddasca Monte Cadrigna,1302,VA,19/07/2013,,N,5102054,482122,8.768815132883134,46.07182707589298,"(46.07182707589298, 8.768815132883134)"
3062,Livello Idrometrico,cm,1363,Golasecca Miorina misuratore,198,VA,09/07/2013,,N,5060406,472667,8.648921285325104,45.69666750450433,"(45.69666750450433, 8.648921285325104)"
14365,Precipitazione,mm,1359,Breno Lago Della Vacca,2410,BS,09/12/2012,,N,5090337,611798,10.442716428689312,45.957496834144656,"(45.957496834144656, 10.442716428689312)"
19426,Temperatura,°C,1657,Mariano Comense campo sportivo,255,CO,11/10/2017,,N,5059052,513843,9.177769051025914,45.68488149188723,"(45.68488149188723, 9.177769051025914)"
17573,Temperatura,°C,1880,Lomello Cantona,84,PV,05/12/2018,,N,4996463,484923,8.808299136909968,45.121477251705215,"(45.121477251705215, 8.808299136909968)"
14751,Velocità Vento,m/s,1547,Rho Scalo Fiorenza - Tetto,143,MI,24/02/2015,,N,5040421,507155,9.091609926370014,45.51728588547899,"(45.51728588547899, 9.091609926370014)"
14265,Umidità Relativa,%,1346,Campodolcino Alpe Motta,1880,SO,17/10/2012,,N,5141127,528341,9.368831613649158,46.42312127327754,"(46.42312127327754, 9.368831613649158)"
6186,Umidità Relativa,%,571,Bormio v.Monte Braulio,1225,SO,16/01/2000,04/10/2016,S,5147136,605598,10.375432759159036,46.46952397132585,"(46.46952397132585, 10.375432759159036)"
14529,Umidità Relativa,%,1375,Varano Borghi,241,VA,27/03/2013,,N,5068133,477631,8.712323647148091,45.766393707414714,"(45.766393707414714, 8.712323647148091)"
14693,Velocità Vento,m/s,1420,Gordona,1362,SO,20/03/2014,,N,5126494,526127,9.339203152913957,46.29151911107429,"(46.29151911107429, 9.339203152913957)"
14058,Temperatura,°C,1324,Limone sul Garda,75,BS,13/03/2012,,N,5074143,639088,10.790041404031163,45.80682631535527,"(45.80682631535527, 10.790041404031163)"
9813,Umidità Relativa,%,670,Mantova S.Agnese,22,MN,30/12/2004,,N,5002356,641122,10.79556411370788,45.16056833010576,"(45.16056833010576, 10.79556411370788)"
19066,Direzione Vento,°,646,Como Villa Gallia,201,CO,30/10/2013,,N,5073500,505203,9.06697137484454,45.81504286011291,"(45.81504286011291, 9.06697137484454)"
8148,Livello Idrometrico,cm,883,Costa Masnaga Lambrugo,248,LC,17/10/2001,,N,5067757,519381,9.249234526547621,45.76309975910976,"(45.76309975910976, 9.249234526547621)"
9081,Livello Idrometrico,cm,1226,Gardone Val Trompia v. della Vittoria,340,BS,01/01/2004,14/07/2010,S,5060468,592333,10.18586605582327,45.69161012048784,"(45.69161012048784, 10.18586605582327)"
14379,Velocità Vento,m/s,1360,Clusone SP 671,564,BG,16/11/2012,,N,5081243,572409,9.933128277592514,45.88094395586997,"(45.88094395586997, 9.933128277592514)"
8116,Temperatura,°C,863,Lozza Ponte Vedano,276,VA,24/07/1998,26/03/2013,S,5069163,489791,8.868684818029294,45.77595113062985,"(45.77595113062985, 8.868684818029294)"
11114,Umidità Relativa,%,896,Collio S.Colombano,960,BS,10/08/2011,15/03/2012,S,5073980,606852,10.375271860298373,45.811105655978054,"(45.811105655978054, 10.375271860298373)"
6161,Umidità Relativa,%,586,Costa Volpino v.Nazionale,192,BG,26/07/1993,,N,5075429,585212,10.09706172418631,45.82715793876258,"(45.82715793876258, 10.09706172418631)"
17429,Radiazione Globale,W/m²,1862,Broni,77,PV,22/03/2018,,N,4987916,517630,9.223860816957979,45.044480393441056,"(45.044480393441056, 9.223860816957979)"
14145,Umidità Relativa,%,1330,Olgiate Comasco v.Repubblica,400,CO,18/04/2012,,N,5068834,497872,8.972629613820208,45.77306208045847,"(45.77306208045847, 8.972629613820208)"
10551,Temperatura,°C,554,Saronno v.Santuario,212,VA,06/07/2010,,N,5052520,503123,9.04006309067821,45.626218960836006,"(45.626218960836006, 9.04006309067821)"
11659,Velocità Vento,m/s,212,Canzo,1233,CO,26/11/2008,,N,5077224,524701,9.318132023436622,45.84813790508536,"(45.84813790508536, 9.318132023436622)"
11113,Radiazione Globale,W/m²,896,Collio S.Colombano,960,BS,10/08/2011,15/03/2012,S,5073980,606852,10.375271860298373,45.811105655978054,"(45.811105655978054, 10.375271860298373)"
19162,Direzione Vento,°,1297,Spinadesco v.Battisti,48,CR,19/11/2013,,N,5000087,573153,9.930596472272326,45.150468869856816,"(45.150468869856816, 9.930596472272326)"
6440,Radiazione Globale,W/m²,629,Crema v.XI febbraio,79,CR,01/01/2002,,N,5023885,555127,9.703945513613167,45.366309078194334,"(45.366309078194334, 9.703945513613167)"
14670,Direzione Vento,°,1383,Sarezzo v.della Fonte,290,BS,05/06/2013,,N,5057824,592468,10.187096209540632,45.66779897910953,"(45.66779897910953, 10.187096209540632)"
8200,Temperatura,°C,865,Cantù Asnago,244,CO,29/04/2003,,N,5062780,507811,9.100367495780826,45.718530753325425,"(45.718530753325425, 9.100367495780826)"
14603,Radiazione Globale,W/m²,1379,Gargnano,984,BS,15/07/2015,,N,5065317,625847,10.61740677213208,45.72996009420703,"(45.72996009420703, 10.61740677213208)"
11226,Direzione Vento,°,1222,Cavargna,1100,CO,11/05/2012,,N,5104225,508568,9.110834411077645,46.09154660527014,"(46.09154660527014, 9.110834411077645)"
2204,Radiazione Globale,W/m²,115,Ispra tetto,193,VA,24/09/2003,04/08/2012,S,5073482,470058,8.614601410385973,45.8142505176502,"(45.8142505176502, 8.614601410385973)"
11007,Temperatura,°C,822,Valtorta,982,BG,10/11/2010,,N,5091256,541747,9.538885913106554,45.9736050452045,"(45.9736050452045, 9.538885913106554)"
5124,Radiazione Globale,W/m²,166,Mantova Lunetta2 SMR,25,MN,08/01/2006,,N,5002119,643358,10.823931433968092,45.157985278189244,"(45.157985278189244, 10.823931433968092)"
32262,Umidità Relativa,%,833,Gerola Alta Pescegallo,1875,SO,27/10/2016,,N,5097116,544202,9.571116796075925,46.0261906266171,"(46.0261906266171, 9.571116796075925)"
5935,Temperatura,°C,555,Busto Arsizio v.Magenta,222,VA,25/05/1991,10/12/2018,S,5050810,488313,8.850115752092071,45.610736040012604,"(45.610736040012604, 8.850115752092071)"
17435,Umidità Relativa,%,1862,Broni,77,PV,22/03/2018,,N,4987916,517630,9.223860816957979,45.044480393441056,"(45.044480393441056, 9.223860816957979)"
2524,Temperatura,°C,139,Virgilio Mantova Cerese,19,MN,26/09/2003,19/09/2018,S,4997294,641005,10.792648102258525,45.115047425792355,"(45.115047425792355, 10.792648102258525)"
19150,Direzione Vento,°,595,Filago v.Don Milani,190,BG,25/11/2013,,N,5053519,543342,9.556084255790864,45.63386450908066,"(45.63386450908066, 9.556084255790864)"
2535,Precipitazione,mm,139,Virgilio Mantova Cerese,19,MN,26/09/2003,19/09/2018,S,4997294,641005,10.792648102258525,45.115047425792355,"(45.115047425792355, 10.792648102258525)"
8149,Precipitazione,mm,890,Milano v.Confalonieri,122,MI,28/06/2006,02/04/2012,S,5037078,515100,9.19323132277657,45.487068399194094,"(45.487068399194094, 9.19323132277657)"
17527,Radiazione Globale,W/m²,874,Sarnico v. Roma,197,BG,21/10/2018,,N,5057377,574538,9.956880147525977,45.6659359725519,"(45.6659359725519, 9.956880147525977)"
4051,Umidità Relativa,%,146,Mezzoldo Passo S.Marco,1824,BG,23/05/2003,,N,5098490,548644,9.628646994972508,46.038255091957716,"(46.038255091957716, 9.628646994972508)"
11864,Direzione Vento,°,1202,Vercana,980,CO,14/06/2012,,N,5114303,525058,9.324676976148888,46.18184257309385,"(46.18184257309385, 9.324676976148888)"
8139,Precipitazione,mm,876,Caino,428,BS,01/02/2001,,N,5051536,603100,10.32222236530351,45.609716699915786,"(45.609716699915786, 10.32222236530351)"
8147,Livello Idrometrico,cm,882,Montodine ponte,63,CR,06/07/2000,,N,5014643,555776,9.71119063801226,45.28307307128212,"(45.28307307128212, 9.71119063801226)"
14209,Direzione Vento,°,1343,Lanzada Passo Marinelli,3032,SO,13/10/2012,,N,5133321,570414,9.915147774061634,46.34980205020121,"(46.34980205020121, 9.915147774061634)"
2124,Radiazione Globale,W/m²,109,Sant'Angelo Lodigiano,60,LO,23/07/1998,,N,5011978,529787,9.37965968313856,45.26066731979222,"(45.26066731979222, 9.37965968313856)"
11045,Umidità Relativa,%,1264,Sondrio v.Paribelli,290,SO,15/10/2010,22/01/2019,S,5113073,567873,9.879209924469903,46.167852440665115,"(46.167852440665115, 9.879209924469903)"
11642,Velocità Vento,m/s,106,Varzi Nivione,500,PV,15/05/2001,,N,4961571,514194,9.179491628449293,44.807399892628766,"(44.807399892628766, 9.179491628449293)"
10470,Umidità Relativa,%,1266,Bertonico v.Moro,65,LO,03/03/2009,,N,5009105,552297,9.666250375296032,45.23349364130374,"(45.23349364130374, 9.666250375296032)"
19441,Temperatura,°C,1659,Mornico al Serio campo sportivo,162,BG,14/04/2017,,N,5049158,562551,9.801958293333914,45.593149797512346,"(45.593149797512346, 9.801958293333914)"
2414,Temperatura,°C,130,Brescia ITAS Pastori,149,BS,01/01/1995,,N,5042175,598502,10.261382196949356,45.526145786352885,"(45.526145786352885, 10.261382196949356)"
14684,Temperatura,°C,1420,Gordona,1362,SO,20/03/2014,,N,5126494,526127,9.339203152913957,46.29151911107429,"(46.29151911107429, 9.339203152913957)"
6723,Precipitazione,mm,644,Vigevano v.Petrarca,107,PV,24/01/2004,09/10/2013,S,5019220,489053,8.860310253579987,45.326401500542325,"(45.326401500542325, 8.860310253579987)"
4048,Velocità Vento,m/s,145,Darfo Boario Terme,222,BS,06/06/2002,,N,5080789,591371,10.17735680898138,45.87460210989037,"(45.87460210989037, 10.17735680898138)"
8006,Precipitazione,mm,856,Fortunago,501,PV,01/01/1998,,N,4973248,515391,9.19498278361842,44.91249258331864,"(44.91249258331864, 9.19498278361842)"
10443,Precipitazione,mm,1264,Sondrio v.Paribelli,290,SO,17/11/2008,22/01/2019,S,5113073,567873,9.879209924469903,46.167852440665115,"(46.167852440665115, 9.879209924469903)"
14364,Altezza Neve,cm,1359,Breno Lago Della Vacca,2410,BS,09/12/2012,,N,5090337,611798,10.442716428689312,45.957496834144656,"(45.957496834144656, 10.442716428689312)"
9382,Umidità Relativa,%,1236,Porlezza Ponte Cuccio,304,CO,16/12/2008,13/12/2012,S,5098356,510909,9.140982638323736,46.038690973051786,"(46.038690973051786, 9.140982638323736)"
4035,Umidità Relativa,%,144,Madesimo Spluga,1915,SO,19/11/2000,,N,5146513,526726,9.348122957946567,46.4716582729432,"(46.4716582729432, 9.348122957946567)"
19344,Precipitazione,mm,1556,Prata Camportaccio Pratella,1035,SO,03/12/2015,,N,5126642,531883,9.41394072044542,46.29260494827081,"(46.29260494827081, 9.41394072044542)"
5927,Precipitazione,mm,572,Morbegno v.Cortivacci,262,SO,29/09/1998,29/09/2015,S,5108901,543736,9.566179893984474,46.132282960003735,"(46.132282960003735, 9.566179893984474)"
14728,Umidità Relativa,%,1545,San Siro Alpe Rescascìa,1285,CO,30/12/2014,,N,5102069,518430,9.238323435918229,46.071947417956004,"(46.071947417956004, 9.238323435918229)"
8160,Precipitazione,mm,824,Clusone Campo Sportivo,591,BG,21/11/2001,21/07/2015,S,5081860,573451,9.94664890837357,45.88638608740617,"(45.88638608740617, 9.94664890837357)"
9818,Radiazione Globale,W/m²,671,Mantova Tridolino,22,MN,30/12/2004,,N,5001664,646147,10.859263911962309,45.153319585785574,"(45.153319585785574, 10.859263911962309)"
19376,Umidità Relativa,%,1651,Morbegno eliporto,230,SO,23/09/2016,,N,5109394,545135,9.584336490055616,46.136628659664694,"(46.136628659664694, 9.584336490055616)"
14745,Umidità Relativa,%,1546,Rho Scalo Fiorenza - Prato,143,MI,24/02/2015,,N,5040479,506867,9.087923300302434,45.51781084679456,"(45.51781084679456, 9.087923300302434)"
6727,Temperatura,°C,644,Vigevano v.Petrarca,107,PV,24/01/2004,09/10/2013,S,5019220,489053,8.860310253579987,45.326401500542325,"(45.326401500542325, 8.860310253579987)"
9391,Umidità Relativa,%,1218,Ardesio Valcanale,1002,BG,18/12/2008,,N,5088916,566917,9.8634321558842,45.95055277386598,"(45.95055277386598, 9.8634321558842)"
4089,Precipitazione,mm,150,Pieve San Giacomo,39,CR,04/07/2002,,N,4997179,594005,10.195261229381748,45.12182840590846,"(45.12182840590846, 10.195261229381748)"
8158,Livello Idrometrico,cm,887,Cremona SP 10,40,CR,01/02/2001,,N,4997693,578223,9.994708945906094,45.128378332379725,"(45.128378332379725, 9.994708945906094)"
14502,Direzione Vento,°,1371,Brembilla,468,BG,19/03/2013,,N,5073646,547333,9.609252582119412,45.8147522883702,"(45.8147522883702, 9.609252582119412)"
19354,Temperatura,°C,1561,Porto Ceresio campo sportivo,275,VA,23/12/2016,,N,5082687,491668,8.892594109920587,45.897700263622355,"(45.897700263622355, 8.892594109920587)"
6169,Umidità Relativa,%,617,Tavazzano con Villavesco Enel suolo,80,LO,13/01/2000,15/06/2015,S,5020175,533401,9.426274335502686,45.334287809355445,"(45.334287809355445, 9.426274335502686)"
14096,Direzione Vento,°,1326,Toscolano-Maderno,70,BS,22/03/2012,,N,5054923,626016,10.616881058085147,45.63641191007713,"(45.63641191007713, 10.616881058085147)"
14518,Temperatura,°C,1372,Garzeno,581,CO,25/07/2013,,N,5108761,519145,9.24783893889176,46.132156427606844,"(46.132156427606844, 9.24783893889176)"
9004,Temperatura,°C,1213,Mezzoldo Ronchi,988,BG,01/01/2004,01/08/2012,S,5095843,551256,9.662116265413852,46.014242239439035,"(46.014242239439035, 9.662116265413852)"
19056,Velocità Vento,m/s,554,Saronno v.Santuario,212,VA,16/12/2013,,N,5052520,503123,9.04006309067821,45.626218960836006,"(45.626218960836006, 9.04006309067821)"
14279,Altezza Neve,cm,1347,Barzio Piani di Bobbio,1713,LC,15/10/2012,,N,5089669,538832,9.50113070001856,45.95949319076256,"(45.95949319076256, 9.50113070001856)"
17443,Temperatura,°C,1692,Bienno Piazze,472,BS,13/07/2018,,N,5086804,600114,10.291240949697025,45.92751023611215,"(45.92751023611215, 10.291240949697025)"
2134,Temperatura,°C,110,Gonzaga,22,MN,01/01/1998,,N,4980523,639394,10.767523213415817,44.96446889800069,"(44.96446889800069, 10.767523213415817)"
8197,Precipitazione,mm,911,Lambrugo,273,CO,06/03/2003,,N,5067627,519009,9.244445639464647,45.76194001111627,"(45.76194001111627, 9.244445639464647)"
8004,Precipitazione,mm,857,Santa Margherita di Staffora Passo del Giovà,1363,PV,01/01/1998,,N,4947846,517168,9.216637428084992,44.68377850348632,"(44.68377850348632, 9.216637428084992)"
5048,Precipitazione,mm,163,Padenghe sul Garda,129,BS,21/04/2004,25/08/2008,S,5040086,617699,10.506631838137002,45.50437040528677,"(45.50437040528677, 10.506631838137002)"
9106,Precipitazione,mm,1205,Molteno Cimitero,278,LC,01/01/2004,,N,5069985,523872,9.30709688159315,45.78301246418984,"(45.78301246418984, 9.30709688159315)"
9101,Precipitazione,mm,1238,Val Masino S.Martino,943,SO,21/02/2000,,N,5121068,548737,9.632170040598265,46.24144091719049,"(46.24144091719049, 9.632170040598265)"
14503,Velocità Vento,m/s,1371,Brembilla,468,BG,19/03/2013,,N,5073646,547333,9.609252582119412,45.8147522883702,"(45.8147522883702, 9.609252582119412)"
14269,Velocità Vento,m/s,1346,Campodolcino Alpe Motta,1880,SO,17/10/2012,,N,5141127,528341,9.368831613649158,46.42312127327754,"(46.42312127327754, 9.368831613649158)"
8218,Temperatura,°C,896,Collio S.Colombano,960,BS,09/04/2003,15/03/2012,S,5073980,606852,10.375271860298373,45.811105655978054,"(45.811105655978054, 10.375271860298373)"
2596,Precipitazione,mm,205,Montevecchia cascina Butto,385,LC,06/10/2014,,N,5061321,529882,9.383874990148637,45.70479776881362,"(45.70479776881362, 9.383874990148637)"
14275,Direzione Vento,°,1347,Barzio Piani di Bobbio,1713,LC,14/10/2012,,N,5089669,538832,9.50113070001856,45.95949319076256,"(45.95949319076256, 9.50113070001856)"
8099,Livello Idrometrico,cm,815,Arena Po Spessa,64,PV,01/01/1998,,N,4994306,527217,9.345938883580919,45.101697434433746,"(45.101697434433746, 9.345938883580919)"
17588,Direzione Vento,°,1889,Val Masino Merdarola,2280,SO,01/08/2019,,N,5119691,544851,9.581636351731035,46.22931618794695,"(46.22931618794695, 9.581636351731035)"
